TeamNumber,MatchNumber,ScoutName,Comments,Auto_Mobility,Auto_Docked,Auto_Engaged,Auto_Cubes_Top,Auto_Cubes_Mid,Auto_Cubes_Low,Auto_Cones_Top,Auto_Cones_Mid,Auto_Cones_Low,Tele_Cubes_Top,Tele_Cubes_Mid,Tele_Cubes_Low,Tele_Cones_Top,Tele_Cones_Mid,Tele_Cones_Low,Endgame_Parked,Endgame_Docked,Endgame_Engaged,Auto_Cubes,Auto_Cones,Tele_Cubes,Tele_Cones
1965,999,woo,Slow. Broke down. Can do high scoring.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2084,5,Nicholas,Broke down.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2084,13,Jennifer,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2084,20,DAB,Doesn't have an auto. did defense.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
2084,26,z@ndEr,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2084,30,z3br@,Slow and careful,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00
2084,34,z3ßr@,Really slow. had a hard time getting pieces,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
2084,41,Laura,"Moves forward in auto. Dead. No lights, no nothing. Just blackness. There isn't even a solid light. Nada. Nothin. I think the battery died? I would hate to be that team.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2084,52,Mark,"Jerky movement, no autonomous, poor decisions",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
2084,999,test,Doesn't have an auto. Broke down.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2262,2,Rachel, No pick up. slow. struggle to grab from human player station,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00
2262,8,Nicholas,Slow grabber in both placing and grabbing. ,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00
2262,16,logan,,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00
2262,22,Rachel, Slow. hard picking up,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00
2262,33,jason,Nice auto.,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,2.00
2262,40,jason,Would not recommend slow,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
2262,47,Laura,"Missed auto. It stopped MOVINGGGGGG!! NOOOOOO!!  Oh wait, it moved to the middle then stopped again. Successfully balanced.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2262,52,jf,couldn't get the cone on the top row. hesitant at times.,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00
2262,999,test,Sooooo slow. but they did score,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00
2876,4,delete,Can pick up cones. Can pick up sideways cones. Can do high scoring. Can pick up from human player station.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00
2876,13,Nicholas,"Pieces tend to sway while grabbed, slow but methodical",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,3.00
2876,19,DAB,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,0.00
2876,23,DAB,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00
2876,29,Rachel,Slow. bad,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00
2876,37,Rachel, Slow.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00
2876,43,z3ß®@,"they did okay. There once was a beef many did they win over how did they do it",0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,3.00
2876,51,Laura,Missed first cone. Only balance was attempted in auto. Bad to aim. Wild swinging cones when grabbed. Ends up with cone facing down eventually. Was wild and shakey helping against the bad aim.,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00
2876,56,evn,Can pick up cones. Can pick up sideways cones. Tippy.,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00
3205,7,Rachel,Slow. Cubes only. No top or middle scoring. No top scoring. Can pick up from human player station.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00
3205,11,Jennifer,"Dropped cube when try to place Had hard time getting cone from human, dropped first one",0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00
3205,20,evn,Slow. Can pick up cones. Can pick up from human player station.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00
3205,24,Rachel,Bad at picking up pieces,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00
3205,29,z3br@,They're really slow but they are good at scoring. and they don't stand up in front of us. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00
3205,35,Jennifer,"Slow. keeps dropping or putting items in wrong spots",0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
3205,42,Nicholas,"They did move well, scored decently.",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
3205,50,Logan,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00
3205,54,Mark,"Fast open field, slow at human and scoring, no end game",0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
3323,6,Nicholas,"Struggles to grab game pieces, struggled to hold onto pieces.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
3323,11,jason,Bad at picking up cubes has not tried picking up a cone DON'T PICK!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
3323,16,Rachel,Doesn't have an auto. No pick up. bad scoring,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00
3323,23,Rachel,"""slow. not vert good. needs to eat"" logan",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
3323,34,Nicholas,Struggles with grabbing cubes. arm was out most of the match.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
3323,39,jason,Would not recommend,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00
3323,44,z3ß®@,"I forgot to watch my robot. I was busy watching Finn play soccer. Oh bionic beef how were you guys number two? now you are not. sad :(",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
3323,48,z3ß®@,"not a very eventful robot hi keith!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
3467,3,Rachel,Fast. Efficient. Nice auto. only used human player station,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,2.00,5.00
3467,10,evn,Fast. Can do high scoring. Can pick up from human player station. Overly aggressive.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,4.00,1.00
3467,18,Rachel,Fast. Efficient. Nice auto.,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,3.00
3467,25,Nicholas,"Moved real good, quick pick up and placement.",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.00,2.00
3467,30,Jennifer,"Tried to grab cube in auto Fast. Efficient. Can do high scoring.",0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,5.00,1.00
3467,34,Rachel,Very good,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,6.00
3467,42,DAB,Fast. Efficient. Can pick up cones. Can do high scoring. Can pick up from human player station. Just outstanding.,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,3.00
3467,50,Laura,Missed last cone in auto. Takes from human player and ground. ,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,5.00,0.00
3467,56,Mark,"Fast, efficient, precise",0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,6.00,2.00
3623,2,Nicholas,Slow. Auto seemed to move in slow motion.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
3623,8,Jennifer,"Confused, didn't drop cone on auto. then spinning around in middle of field with cone. can't get on table, then slid off before getting on with the other 2",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
3623,19,Zander,Scored low once and then played defense. got a penalty for touching a robot in opposing was zone.  ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
3623,27,Nicholas,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3623,32,jason,pretty ok at defending tried multiple times for highs with low as a result for both ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
3623,36,Rachel,It died,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3623,41,Nicholas,Arm seems loose and wobbly. dropped game pieces,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00
3623,50,Mark,Fast. Overly aggressive. No pick up.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
3958,3,zander,No auto. arm died. got dragged around for a few seconds and then they just stopped moving. Might have gotten stuck on the arm. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
3958,8,Rachel,Arm broke down.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00
3958,15,logan,Fell over,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
3958,22,Nicholas,"Dropped cone, really tippy, defense bot.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
3958,28,z3br@,They not moving. they must've fallen asleep. Does it count as a park in endgame if they never move? that's a serious question. I'd like to know if anyone has an answer. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
3958,37,z3ßr@,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3958,42,jason,Would not recommend,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
3958,49,Laura,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4169,5,DAB,"Arm stopped working 2/3 way through.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00
4169,10,Jennifer,"Auto did not move Slow. Cubes only. only pickup from floor",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00
4169,19,Nicholas,"went over the line during auto, struggles picking up pieces",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
4169,23,z@nd3R,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4169,27,zebr@,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4169,38,DAB,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,0.00
4169,47,Laura,Bad auto. Dropped cube on self. Wobbly arm. Really wobbly arm. Doesn't use wobbly arm. Didn't try to balance. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
4169,50,Nicholas,Struggles to pick things up and put them down where they want to. slow. ,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,0.00
4176,6,keith,"Popped a cube, panel was falling off, didn't seem to know what they were doing(slow to grab from substation, just sat around in the grid before moving to the middle of the field)",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
4176,13,evn,Slow. Can pick up from human player station. Can't pick a cube up.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00
4176,18,Zander,Arm malfunctioned for a short time. then when it did work they dropped the piece they grabbed. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
4176,26,DAB,"Awesome auto,  Efficient.  Fast.",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,1.00,0.00,2.00,0.00,4.00,1.00,0.00,0.00,1.00,2.00,3.00,6.00
4176,31,Jennifer,"Jerky, slow to pickup or drops them wandering a lot",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
4176,31,Rachel,Bad picking up,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
4176,40,Rachel,Tippy. Bad defense.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
4176,46,Laura,Tried to balance in auto. He's a bouncy boy! Robot came unplugged after being a bouncy boy. No lights at all. THEY SHOVED IT UP! THE ALLIANCE SHOVED THE DEAD CORPSE OF A ROBOT AND BALANCED IT!! ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4176,54,Laura,Aggressive auto. Its the bouncy boy! I think it could flip itself if not extremely careful. Can't get up balance. Balanced!,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00
4311,1,DAB,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4311,8,jason,Tried to defend ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
4311,18,Finn,Cannot pick pieces from field. Only collects cubes from single substation. Looks to only be capable of low scores. Missed multiple cubes when firing into low ports.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
4311,24,jf,Slow. No pick up.,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,0.00
4311,29,Nicholas,,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,0.00
4311,35,Rachel,Cubes only.  only pick up from human player station.,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,0.00
4311,41,DAB,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,0.00
4311,48,Mark,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00
4546,4,Nicholas,"seems to have connection issues, got stuck trying to place second cube",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
4546,12,zandeR,"They took their starting cube on a tour around the field. Arm was very loose, could be broken. Tippy when arm is extended. ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
4546,16,jf,No autonomous.  No pick up. Put two cubes in one slot. Slow.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
4546,21,DAB,No auto.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
4546,30,Laura,Probably no...  No top or middle scoring. Tippy.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00
4546,30,jason,No comment I'm too tired don't laugh it wasn't a pun dad,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00
4546,39,Rachel,Tippy. looks confused,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
4546,44,Rachel,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4546,49,z3ß®@,Why did BERT go all the way across the field?????,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
4761,1,Jennifer,"Can pick up cones. got stuck releasing cube hi, now making clicking noise, can't release well from station",0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00
4761,9,zanDer,Can pick up sideways cones. Very unstable with arm fully extended. Fast. Could have scored more if they were more careful. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
4761,20,Rachel,Little slow and rough at scoring,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,2.00,2.00
4761,24,DAB,No auto. Robot died.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4761,28,evn,Poor auto. No top scoring. No top or middle scoring. No pick up. Hangs off of charge station well.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,3.00,1.00
4761,39,Laura,Good auto. grabs cone and runs. Super violent movement. Arm too high for cubes. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4761,47,Nicholas,"Pushed a few, docked at 40 seconds",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,0.00
4761,51,Mark,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00
4761,55,Mark,Can pick up cones. Can pick up sideways cones.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00
4905,7,jason,Cubes only nice auto a little clumsy ,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,6.00,0.00
4905,12,Nicholas,Slow moving arm and drive train,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00
